	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recall	nb_of_truth_probes_found	nb_of_truth_probes_in_total
7555	snippy_NC_009800.1	all	0	Not_App	Not_App	55	0.0	11.0	11.0	0.4958580157520696	340350.0	686386.0
7556	snippy_NC_009800.1	all	0	Not_App	Not_App	56	0.0	10.0	10.0	0.4958332483471399	340333.0	686386.0
7557	snippy_NC_009800.1	all	0	Not_App	Not_App	57	0.0	10.0	10.0	0.495815765473072	340321.0	686386.0
7558	snippy_NC_009800.1	all	0	Not_App	Not_App	58	0.0	10.0	10.0	0.495802653317521	340312.0	686386.0
7559	snippy_NC_009800.1	all	0	Not_App	Not_App	59	0.0	10.0	10.0	0.4957939118804871	340306.0	686386.0
7560	snippy_NC_009800.1	all	0	Not_App	Not_App	60	0.0	8.0	8.0	0.4957851704434531	340300.0	686386.0
7561	snippy_NC_009800.1	all	0	Not_App	Not_App	61	0.0	8.0	8.0	0.4957764290064191	340294.0	686386.0
7562	snippy_NC_009800.1	all	0	Not_App	Not_App	62	0.0	8.0	8.0	0.4957735151940745	340292.0	686386.0
7563	snippy_NC_009800.1	all	0	Not_App	Not_App	63	0.0	8.0	8.0	0.4957706013817298	340290.0	686386.0
7564	snippy_NC_009800.1	all	0	Not_App	Not_App	64	0.0	6.0	6.0	0.4957647737570405	340286.0	686386.0
7565	snippy_NC_009800.1	all	0	Not_App	Not_App	65	0.0	6.0	6.0	0.4957604030385235	340283.0	686386.0
7566	snippy_NC_009800.1	all	0	Not_App	Not_App	66	0.0	6.0	6.0	0.4957545754138342	340279.0	686386.0
7567	snippy_NC_009800.1	all	0	Not_App	Not_App	67	0.0	6.0	6.0	0.4957531185076618	340278.0	686386.0
7568	snippy_NC_009800.1	all	0	Not_App	Not_App	68	0.0	6.0	6.0	0.4957472908829725	340274.0	686386.0
7569	snippy_NC_009800.1	all	0	Not_App	Not_App	69	0.0	5.0	5.0	0.4957414632582832	340270.0	686386.0
7570	snippy_NC_009800.1	all	0	Not_App	Not_App	70	0.0	5.0	5.0	0.4957400063521109	340269.0	686386.0
7571	snippy_NC_009800.1	all	0	Not_App	Not_App	71	0.0	4.0	4.0	0.4957327218212493	340264.0	686386.0
7572	snippy_NC_009800.1	all	0	Not_App	Not_App	72	0.0	3.0	3.0	0.4957283511027323	340261.0	686386.0
7573	snippy_NC_009800.1	all	0	Not_App	Not_App	73	0.0	3.0	3.0	0.4957283511027323	340261.0	686386.0
7574	snippy_NC_009800.1	all	0	Not_App	Not_App	74	0.0	2.0	2.0	0.49572689419656	340260.0	686386.0
7575	snippy_NC_009800.1	all	0	Not_App	Not_App	75	0.0	2.0	2.0	0.4957239803842153	340258.0	686386.0
7576	snippy_NC_009800.1	all	0	Not_App	Not_App	76	0.0	2.0	2.0	0.4957239803842153	340258.0	686386.0
7577	snippy_NC_009800.1	all	0	Not_App	Not_App	77	0.0	2.0	2.0	0.4957239803842153	340258.0	686386.0
7578	snippy_NC_009800.1	all	0	Not_App	Not_App	78	0.0	2.0	2.0	0.4957239803842153	340258.0	686386.0
7579	snippy_NC_009800.1	all	0	Not_App	Not_App	79	0.0	2.0	2.0	0.495722523478043	340257.0	686386.0
7580	snippy_NC_009800.1	all	0	Not_App	Not_App	80	0.0	2.0	2.0	0.4957196096656984	340255.0	686386.0
7581	snippy_NC_009800.1	all	0	Not_App	Not_App	81	0.0	1.0	1.0	0.495718152759526	340254.0	686386.0
7582	snippy_NC_009800.1	all	0	Not_App	Not_App	82	0.0	1.0	1.0	0.4957166958533537	340253.0	686386.0
7583	snippy_NC_009800.1	all	0	Not_App	Not_App	83	0.0	1.0	1.0	0.4957166958533537	340253.0	686386.0
7584	snippy_NC_009800.1	all	0	Not_App	Not_App	84	0.0	1.0	1.0	0.4957166958533537	340253.0	686386.0
7585	snippy_NC_009800.1	all	0	Not_App	Not_App	85	0.0	1.0	1.0	0.4957152389471813	340252.0	686386.0
7586	snippy_NC_009800.1	all	0	Not_App	Not_App	86	0.0	1.0	1.0	0.4957123251348367	340250.0	686386.0
7587	snippy_NC_009800.1	all	0	Not_App	Not_App	87	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7588	snippy_NC_009800.1	all	0	Not_App	Not_App	88	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7589	snippy_NC_009800.1	all	0	Not_App	Not_App	89	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7590	snippy_NC_009800.1	all	0	Not_App	Not_App	90	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7591	snippy_NC_009800.1	all	0	Not_App	Not_App	91	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7592	snippy_NC_009800.1	all	0	Not_App	Not_App	92	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7593	snippy_NC_009800.1	all	0	Not_App	Not_App	93	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7594	snippy_NC_009800.1	all	0	Not_App	Not_App	94	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7595	snippy_NC_009800.1	all	0	Not_App	Not_App	95	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7596	snippy_NC_009800.1	all	0	Not_App	Not_App	96	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7597	snippy_NC_009800.1	all	0	Not_App	Not_App	97	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7598	snippy_NC_009800.1	all	0	Not_App	Not_App	98	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7599	snippy_NC_009800.1	all	0	Not_App	Not_App	99	0.0	1.0	1.0	0.495709411322492	340248.0	686386.0
7600	snippy_NC_009801.1	all	0	Not_App	Not_App	0	0.001191553480905494	283061.3149350649	283399.0	0.9004117216843001	618030.0	686386.0
7601	snippy_NC_009801.1	all	0	Not_App	Not_App	1	0.0010323368183424721	281659.93160173146	281951.0	0.8964562214264277	615315.0	686386.0
7602	snippy_NC_009801.1	all	0	Not_App	Not_App	2	0.000876779172973241	278660.4619047619	278905.0	0.8936647892002461	613399.0	686386.0
7603	snippy_NC_009801.1	all	0	Not_App	Not_App	3	0.0007646951055219062	274785.7119047619	274996.0	0.8905717773963922	611276.0	686386.0
7604	snippy_NC_009801.1	all	0	Not_App	Not_App	4	0.000660195146607645	269075.2404761905	269253.0	0.8871830136395555	608950.0	686386.0
7605	snippy_NC_009801.1	all	0	Not_App	Not_App	5	0.0005936656219974745	261034.9404761905	261190.0	0.8831022194508629	606149.0	686386.0
7606	snippy_NC_009801.1	all	0	Not_App	Not_App	6	0.000567504991200507	251061.4404761905	251204.0	0.8784867406969257	602981.0	686386.0
7607	snippy_NC_009801.1	all	0	Not_App	Not_App	7	0.0005353412472028918	240016.4404761905	240145.0	0.8731034723901712	599286.0	686386.0
7608	snippy_NC_009801.1	all	0	Not_App	Not_App	8	0.0005226325987022218	228644.4404761905	228764.0	0.8664585233381801	594725.0	686386.0
7609	snippy_NC_009801.1	all	0	Not_App	Not_App	9	0.00048593989129119846	217636.19047619047	217742.0	0.8589073786470004	589542.0	686386.0
7610	snippy_NC_009801.1	all	0	Not_App	Not_App	10	0.00046802479035001904	206750.19047619047	206847.0	0.8499153537513877	583370.0	686386.0
7611	snippy_NC_009801.1	all	0	Not_App	Not_App	11	0.00040874301304916205	195642.0	195722.0	0.8396572773920215	576329.0	686386.0
7612	snippy_NC_009801.1	all	0	Not_App	Not_App	12	0.00039784184424218616	183417.0	183490.0	0.8280646749788021	568372.0	686386.0
7613	snippy_NC_009801.1	all	0	Not_App	Not_App	13	0.00037736294060075615	169534.0	169598.0	0.8150982100450767	559472.0	686386.0
7614	snippy_NC_009801.1	all	0	Not_App	Not_App	14	0.0003778353940562251	153448.0	153506.0	0.8006311317538528	549542.0	686386.0
7615	snippy_NC_009801.1	all	0	Not_App	Not_App	15	0.0003690690602025094	135426.0	135476.0	0.7843574898089414	538372.0	686386.0
7616	snippy_NC_009801.1	all	0	Not_App	Not_App	16	0.00033504291126518204	116364.0	116403.0	0.7667201836867302	526266.0	686386.0
7617	snippy_NC_009801.1	all	0	Not_App	Not_App	17	0.00032783526278046265	97578.0	97610.0	0.7473520730317926	512972.0	686386.0
7618	snippy_NC_009801.1	all	0	Not_App	Not_App	18	0.000323411242272309	80367.0	80393.0	0.7260739583849319	498367.0	686386.0
7619	snippy_NC_009801.1	all	0	Not_App	Not_App	19	0.0003375216704254447	65159.0	65181.0	0.7035472751483859	482905.0	686386.0
7620	snippy_NC_009801.1	all	0	Not_App	Not_App	20	0.0003226051313193201	52679.0	52696.0	0.6803912084453937	467011.0	686386.0
7621	snippy_NC_009801.1	all	0	Not_App	Not_App	21	0.00023418106880235268	42692.0	42702.0	0.6570384594091372	450982.0	686386.0
7622	snippy_NC_009801.1	all	0	Not_App	Not_App	22	8.642295393657129e-05	34710.0	34713.0	0.634999839740321	435855.0	686386.0
7623	snippy_NC_009801.1	all	0	Not_App	Not_App	23	3.522863383353947e-05	28385.0	28386.0	0.6142607803772221	421620.0	686386.0
7624	snippy_NC_009801.1	all	0	Not_App	Not_App	24	0.0	23328.0	23328.0	0.5956895973985483	408873.0	686386.0
7625	snippy_NC_009801.1	all	0	Not_App	Not_App	25	0.0	19226.0	19226.0	0.5803760566212015	398362.0	686386.0
7626	snippy_NC_009801.1	all	0	Not_App	Not_App	26	0.0	15927.0	15927.0	0.5676266707071531	389611.0	686386.0
7627	snippy_NC_009801.1	all	0	Not_App	Not_App	27	0.0	13069.0	13069.0	0.5576483203328739	382762.0	686386.0
7628	snippy_NC_009801.1	all	0	Not_App	Not_App	28	0.0	10738.0	10738.0	0.549670302133202	377286.0	686386.0
7629	snippy_NC_009801.1	all	0	Not_App	Not_App	29	0.0	8762.0	8762.0	0.5435891757699021	373112.0	686386.0
7630	snippy_NC_009801.1	all	0	Not_App	Not_App	30	0.0	7149.0	7149.0	0.5388134373370086	369834.0	686386.0
7631	snippy_NC_009801.1	all	0	Not_App	Not_App	31	0.0	5743.0	5743.0	0.5354086476122765	367497.0	686386.0
7632	snippy_NC_009801.1	all	0	Not_App	Not_App	32	0.0	4605.0	4605.0	0.5327745612527062	365689.0	686386.0
7633	snippy_NC_009801.1	all	0	Not_App	Not_App	33	0.0	3646.0	3646.0	0.5308368760435089	364359.0	686386.0
7634	snippy_NC_009801.1	all	0	Not_App	Not_App	34	0.0	2848.0	2848.0	0.5292605035650494	363277.0	686386.0
7635	snippy_NC_009801.1	all	0	Not_App	Not_App	35	0.0	2246.0	2246.0	0.5280906079086695	362474.0	686386.0
7636	snippy_NC_009801.1	all	0	Not_App	Not_App	36	0.0	1777.0	1777.0	0.5271567310522067	361833.0	686386.0
7637	snippy_NC_009801.1	all	0	Not_App	Not_App	37	0.0	1394.0	1394.0	0.5264821834944186	361370.0	686386.0
7638	snippy_NC_009801.1	all	0	Not_App	Not_App	38	0.0	1086.0	1086.0	0.5259810077711375	361026.0	686386.0
7639	snippy_NC_009801.1	all	0	Not_App	Not_App	39	0.0	856.0	856.0	0.5255891000107811	360757.0	686386.0
7640	snippy_NC_009801.1	all	0	Not_App	Not_App	40	0.0	674.0	674.0	0.5252525546849732	360526.0	686386.0
7641	snippy_NC_009801.1	all	0	Not_App	Not_App	41	0.0	526.0	526.0	0.5249276646085439	360303.0	686386.0
7642	snippy_NC_009801.1	all	0	Not_App	Not_App	42	0.0	412.0	412.0	0.5247033010580052	360149.0	686386.0
7643	snippy_NC_009801.1	all	0	Not_App	Not_App	43	0.0	338.0	338.0	0.524564894971634	360054.0	686386.0
7644	snippy_NC_009801.1	all	0	Not_App	Not_App	44	0.0	284.0	284.0	0.5244104629173671	359948.0	686386.0
7645	snippy_NC_009801.1	all	0	Not_App	Not_App	45	0.0	236.0	236.0	0.5242807982680301	359859.0	686386.0
7646	snippy_NC_009801.1	all	0	Not_App	Not_App	46	0.0	189.0	189.0	0.5241584181495543	359775.0	686386.0
7647	snippy_NC_009801.1	all	0	Not_App	Not_App	47	0.0	156.0	156.0	0.5240943142779718	359731.0	686386.0
7648	snippy_NC_009801.1	all	0	Not_App	Not_App	48	0.0	139.0	139.0	0.5240243827817	359683.0	686386.0
7649	snippy_NC_009801.1	all	0	Not_App	Not_App	49	0.0	119.0	119.0	0.5239631927224623	359641.0	686386.0
7650	snippy_NC_009801.1	all	0	Not_App	Not_App	50	0.0	94.0	94.0	0.5239136579126031	359607.0	686386.0
7651	snippy_NC_009801.1	all	0	Not_App	Not_App	51	0.0	88.0	88.0	0.5238859766953289	359588.0	686386.0
7652	snippy_NC_009801.1	all	0	Not_App	Not_App	52	0.0	79.0	79.0	0.5238582954780546	359569.0	686386.0
7653	snippy_NC_009801.1	all	0	Not_App	Not_App	53	0.0	74.0	74.0	0.523846640228676	359561.0	686386.0
7654	snippy_NC_009801.1	all	0	Not_App	Not_App	54	0.0	66.0	66.0	0.5238349849792974	359553.0	686386.0
7655	snippy_NC_009801.1	all	0	Not_App	Not_App	55	0.0	61.0	61.0	0.5238175021052294	359541.0	686386.0
7656	snippy_NC_009801.1	all	0	Not_App	Not_App	56	0.0	57.0	57.0	0.5238000192311615	359529.0	686386.0
7657	snippy_NC_009801.1	all	0	Not_App	Not_App	57	0.0	49.0	49.0	0.5237869070756105	359520.0	686386.0
7658	snippy_NC_009801.1	all	0	Not_App	Not_App	58	0.0	47.0	47.0	0.5237810794509212	359516.0	686386.0
7659	snippy_NC_009801.1	all	0	Not_App	Not_App	59	0.0	43.0	43.0	0.5237752518262319	359512.0	686386.0
7660	snippy_NC_009801.1	all	0	Not_App	Not_App	60	0.0	35.0	35.0	0.5237635965768532	359504.0	686386.0
7661	snippy_NC_009801.1	all	0	Not_App	Not_App	61	0.0	32.0	32.0	0.5188698487440012	356145.0	686386.0
7662	snippy_NC_009801.1	all	0	Not_App	Not_App	62	0.0	29.0	29.0	0.5188611073069672	356139.0	686386.0
7663	snippy_NC_009801.1	all	0	Not_App	Not_App	63	0.0	26.0	26.0	0.5188567365884502	356136.0	686386.0
7664	snippy_NC_009801.1	all	0	Not_App	Not_App	64	0.0	25.0	25.0	0.5188538227761056	356134.0	686386.0
7665	snippy_NC_009801.1	all	0	Not_App	Not_App	65	0.0	25.0	25.0	0.5188538227761056	356134.0	686386.0
7666	snippy_NC_009801.1	all	0	Not_App	Not_App	66	0.0	24.0	24.0	0.518850908963761	356132.0	686386.0
7667	snippy_NC_009801.1	all	0	Not_App	Not_App	67	0.0	23.0	23.0	0.5188494520575886	356131.0	686386.0
7668	snippy_NC_009801.1	all	0	Not_App	Not_App	68	0.0	22.0	22.0	0.5188494520575886	356131.0	686386.0
7669	snippy_NC_009801.1	all	0	Not_App	Not_App	69	0.0	22.0	22.0	0.5188494520575886	356131.0	686386.0
7670	snippy_NC_009801.1	all	0	Not_App	Not_App	70	0.0	21.0	21.0	0.5188494520575886	356131.0	686386.0
7671	snippy_NC_009801.1	all	0	Not_App	Not_App	71	0.0	20.0	20.0	0.5188479951514162	356130.0	686386.0
7672	snippy_NC_009801.1	all	0	Not_App	Not_App	72	0.0	17.0	17.0	0.5188421675267271	356126.0	686386.0
7673	snippy_NC_009801.1	all	0	Not_App	Not_App	73	0.0	17.0	17.0	0.5188421675267271	356126.0	686386.0
7674	snippy_NC_009801.1	all	0	Not_App	Not_App	74	0.0	16.0	16.0	0.5188407106205546	356125.0	686386.0
7675	snippy_NC_009801.1	all	0	Not_App	Not_App	75	0.0	15.0	15.0	0.5188392537143823	356124.0	686386.0
7676	snippy_NC_009801.1	all	0	Not_App	Not_App	76	0.0	13.0	13.0	0.5188363399020376	356122.0	686386.0
7677	snippy_NC_009801.1	all	0	Not_App	Not_App	77	0.0	12.0	12.0	0.5188363399020376	356122.0	686386.0
7678	snippy_NC_009801.1	all	0	Not_App	Not_App	78	0.0	12.0	12.0	0.5188363399020376	356122.0	686386.0
7679	snippy_NC_009801.1	all	0	Not_App	Not_App	79	0.0	12.0	12.0	0.5188363399020376	356122.0	686386.0
7680	snippy_NC_009801.1	all	0	Not_App	Not_App	80	0.0	11.0	11.0	0.5188348829958653	356121.0	686386.0
7681	snippy_NC_009801.1	all	0	Not_App	Not_App	81	0.0	10.0	10.0	0.518833426089693	356120.0	686386.0
7682	snippy_NC_009801.1	all	0	Not_App	Not_App	82	0.0	10.0	10.0	0.5188319691835206	356119.0	686386.0
7683	snippy_NC_009801.1	all	0	Not_App	Not_App	83	0.0	8.0	8.0	0.5188305122773483	356118.0	686386.0
7684	snippy_NC_009801.1	all	0	Not_App	Not_App	84	0.0	8.0	8.0	0.5188305122773483	356118.0	686386.0
7685	snippy_NC_009801.1	all	0	Not_App	Not_App	85	0.0	5.0	5.0	0.5188232277464867	356113.0	686386.0
7686	snippy_NC_009801.1	all	0	Not_App	Not_App	86	0.0	5.0	5.0	0.5188232277464867	356113.0	686386.0
7687	snippy_NC_009801.1	all	0	Not_App	Not_App	87	0.0	5.0	5.0	0.5188232277464867	356113.0	686386.0
7688	snippy_NC_009801.1	all	0	Not_App	Not_App	88	0.0	5.0	5.0	0.5188232277464867	356113.0	686386.0
7689	snippy_NC_009801.1	all	0	Not_App	Not_App	89	0.0	4.0	4.0	0.5188217708403143	356112.0	686386.0
7690	snippy_NC_009801.1	all	0	Not_App	Not_App	90	0.0	3.0	3.0	0.518820313934142	356111.0	686386.0
7691	snippy_NC_009801.1	all	0	Not_App	Not_App	91	0.0	2.0	2.0	0.5188101155909357	356104.0	686386.0
7692	snippy_NC_009801.1	all	0	Not_App	Not_App	92	0.0	2.0	2.0	0.5188101155909357	356104.0	686386.0
7693	snippy_NC_009801.1	all	0	Not_App	Not_App	93	0.0	2.0	2.0	0.5188101155909357	356104.0	686386.0
7694	snippy_NC_009801.1	all	0	Not_App	Not_App	94	0.0	2.0	2.0	0.5188101155909357	356104.0	686386.0
7695	snippy_NC_009801.1	all	0	Not_App	Not_App	95	0.0	2.0	2.0	0.5188101155909357	356104.0	686386.0
7696	snippy_NC_009801.1	all	0	Not_App	Not_App	96	0.0	2.0	2.0	0.5188101155909357	356104.0	686386.0
7697	snippy_NC_009801.1	all	0	Not_App	Not_App	97	0.0	1.0	1.0	0.5188086586847633	356103.0	686386.0
7698	snippy_NC_009801.1	all	0	Not_App	Not_App	98	0.0	1.0	1.0	0.5188086586847633	356103.0	686386.0
7699	snippy_NC_009801.1	all	0	Not_App	Not_App	99	0.0	1.0	1.0	0.5188042879662464	356100.0	686386.0
7700	snippy_NC_010468.1	all	0	Not_App	Not_App	0	0.00010306515373059708	253696.85	253723.0	0.900965346029785	618410.0	686386.0
7701	snippy_NC_010468.1	all	0	Not_App	Not_App	1	8.177626015226647e-05	250663.5	250684.0	0.8954305594811083	614611.0	686386.0
7702	snippy_NC_010468.1	all	0	Not_App	Not_App	2	5.3415950002633224e-05	243360.0	243373.0	0.8916659139318109	612027.0	686386.0
7703	snippy_NC_010468.1	all	0	Not_App	Not_App	3	3.494487446054073e-05	228924.0	228932.0	0.8871888412642449	608954.0	686386.0
7704	snippy_NC_010468.1	all	0	Not_App	Not_App	4	2.3849386355245805e-05	209644.0	209649.0	0.8812927419848307	604907.0	686386.0
7705	snippy_NC_010468.1	all	0	Not_App	Not_App	5	2.624203554224547e-05	190529.0	190534.0	0.8733759138443966	599473.0	686386.0
7706	snippy_NC_010468.1	all	0	Not_App	Not_App	6	2.8949928204125012e-05	172707.0	172712.0	0.8633247181615009	592574.0	686386.0
7707	snippy_NC_010468.1	all	0	Not_App	Not_App	7	2.6142082216851208e-05	153006.0	153010.0	0.8504107018499795	583710.0	686386.0
7708	snippy_NC_010468.1	all	0	Not_App	Not_App	8	7.860831833239601e-06	127212.0	127213.0	0.8351044456034943	573204.0	686386.0
7709	snippy_NC_010468.1	all	0	Not_App	Not_App	9	1.0319810941017417e-05	96900.0	96901.0	0.8188759677499251	562065.0	686386.0
7710	snippy_NC_010468.1	all	0	Not_App	Not_App	10	0.0	68259.0	68259.0	0.8021798230150382	550605.0	686386.0
7711	snippy_NC_010468.1	all	0	Not_App	Not_App	11	0.0	46265.0	46265.0	0.7852811683221977	539006.0	686386.0
7712	snippy_NC_010468.1	all	0	Not_App	Not_App	12	0.0	31472.0	31472.0	0.7695072451943951	528179.0	686386.0
7713	snippy_NC_010468.1	all	0	Not_App	Not_App	13	0.0	21709.0	21709.0	0.7545229652119945	517894.0	686386.0
7714	snippy_NC_010468.1	all	0	Not_App	Not_App	14	0.0	15086.0	15086.0	0.7396508670048632	507686.0	686386.0
7715	snippy_NC_010468.1	all	0	Not_App	Not_App	15	0.0	10351.0	10351.0	0.7248749246051056	497544.0	686386.0
7716	snippy_NC_010468.1	all	0	Not_App	Not_App	16	0.0	7090.0	7090.0	0.7092437782821911	486815.0	686386.0
7717	snippy_NC_010468.1	all	0	Not_App	Not_App	17	0.0	4649.0	4649.0	0.692643789354678	475421.0	686386.0
7718	snippy_NC_010468.1	all	0	Not_App	Not_App	18	0.0	2943.0	2943.0	0.6754100462422019	463592.0	686386.0
7719	snippy_NC_010468.1	all	0	Not_App	Not_App	19	0.0	1891.0	1891.0	0.6571506411844065	451059.0	686386.0
7720	snippy_NC_010468.1	all	0	Not_App	Not_App	20	0.0	1220.0	1220.0	0.6391447378005962	438700.0	686386.0
7721	snippy_NC_010468.1	all	0	Not_App	Not_App	21	0.0	840.0	840.0	0.6209654625822788	426222.0	686386.0
7722	snippy_NC_010468.1	all	0	Not_App	Not_App	22	0.0	553.0	553.0	0.6043203095634235	414797.0	686386.0
7723	snippy_NC_010468.1	all	0	Not_App	Not_App	23	0.0	389.0	389.0	0.5888057157342953	404148.0	686386.0
7724	snippy_NC_010468.1	all	0	Not_App	Not_App	24	0.0	298.0	298.0	0.5756294563117547	395104.0	686386.0
7725	snippy_NC_010468.1	all	0	Not_App	Not_App	25	0.0	231.0	231.0	0.5646094180242605	387540.0	686386.0
7726	snippy_NC_010468.1	all	0	Not_App	Not_App	26	0.0	191.0	191.0	0.5553842881410751	381208.0	686386.0
7727	snippy_NC_010468.1	all	0	Not_App	Not_App	27	0.0	160.0	160.0	0.5476685130524224	375912.0	686386.0
7728	snippy_NC_010468.1	all	0	Not_App	Not_App	28	0.0	148.0	148.0	0.5415932143138118	371742.0	686386.0
7729	snippy_NC_010468.1	all	0	Not_App	Not_App	29	0.0	133.0	133.0	0.53650569796004	368250.0	686386.0
7730	snippy_NC_010468.1	all	0	Not_App	Not_App	30	0.0	120.0	120.0	0.5325108612355147	365508.0	686386.0
7731	snippy_NC_010468.1	all	0	Not_App	Not_App	31	0.0	104.0	104.0	0.5290463383577171	363130.0	686386.0
7732	snippy_NC_010468.1	all	0	Not_App	Not_App	32	0.0	90.0	90.0	0.5263029840352221	361247.0	686386.0
7733	snippy_NC_010468.1	all	0	Not_App	Not_App	33	0.0	82.0	82.0	0.5239777617841855	359651.0	686386.0
7734	snippy_NC_010468.1	all	0	Not_App	Not_App	34	0.0	74.0	74.0	0.5217443246220057	358118.0	686386.0
7735	snippy_NC_010468.1	all	0	Not_App	Not_App	35	0.0	72.0	72.0	0.5199581576547307	356892.0	686386.0
7736	snippy_NC_010468.1	all	0	Not_App	Not_App	36	0.0	69.0	69.0	0.5183511901466522	355789.0	686386.0
7737	snippy_NC_010468.1	all	0	Not_App	Not_App	37	0.0	64.0	64.0	0.5168928270681512	354788.0	686386.0
7738	snippy_NC_010468.1	all	0	Not_App	Not_App	38	0.0	55.0	55.0	0.5156296894167421	353921.0	686386.0
7739	snippy_NC_010468.1	all	0	Not_App	Not_App	39	0.0	49.0	49.0	0.5145370097874956	353171.0	686386.0
7740	snippy_NC_010468.1	all	0	Not_App	Not_App	40	0.0	45.0	45.0	0.5135739948075864	352510.0	686386.0
7741	snippy_NC_010468.1	all	0	Not_App	Not_App	41	0.0	42.0	42.0	0.5127085925412231	351916.0	686386.0
7742	snippy_NC_010468.1	all	0	Not_App	Not_App	42	0.0	39.0	39.0	0.5119291477390273	351381.0	686386.0
7743	snippy_NC_010468.1	all	0	Not_App	Not_App	43	0.0	36.0	36.0	0.5111773841541057	350865.0	686386.0
7744	snippy_NC_010468.1	all	0	Not_App	Not_App	44	0.0	30.0	30.0	0.5106091907468975	350475.0	686386.0
7745	snippy_NC_010468.1	all	0	Not_App	Not_App	45	0.0	25.0	25.0	0.5100905321495485	350119.0	686386.0
7746	snippy_NC_010468.1	all	0	Not_App	Not_App	46	0.0	23.0	23.0	0.5096461757669882	349814.0	686386.0
7747	snippy_NC_010468.1	all	0	Not_App	Not_App	47	0.0	22.0	22.0	0.5092003624782557	349508.0	686386.0
7748	snippy_NC_010468.1	all	0	Not_App	Not_App	48	0.0	20.0	20.0	0.5088113685302439	349241.0	686386.0
7749	snippy_NC_010468.1	all	0	Not_App	Not_App	49	0.0	19.0	19.0	0.508470452485919	349007.0	686386.0
7750	snippy_NC_010468.1	all	0	Not_App	Not_App	50	0.0	19.0	19.0	0.5081630452835576	348796.0	686386.0
7751	snippy_NC_010468.1	all	0	Not_App	Not_App	51	0.0	17.0	17.0	0.5079197419527788	348629.0	686386.0
7752	snippy_NC_010468.1	all	0	Not_App	Not_App	52	0.0	15.0	15.0	0.5077376286812376	348504.0	686386.0
7753	snippy_NC_010468.1	all	0	Not_App	Not_App	53	0.0	14.0	14.0	0.5075220065677329	348356.0	686386.0
7754	snippy_NC_010468.1	all	0	Not_App	Not_App	54	0.0	12.0	12.0	0.5073544623579153	348241.0	686386.0
7755	snippy_NC_010468.1	all	0	Not_App	Not_App	55	0.0	11.0	11.0	0.507224797708578	348152.0	686386.0
7756	snippy_NC_010468.1	all	0	Not_App	Not_App	56	0.0	11.0	11.0	0.5070980468715853	348065.0	686386.0
7757	snippy_NC_010468.1	all	0	Not_App	Not_App	57	0.0	11.0	11.0	0.5069785805654544	347983.0	686386.0
7758	snippy_NC_010468.1	all	0	Not_App	Not_App	58	0.0	11.0	11.0	0.5068591142593235	347901.0	686386.0
7759	snippy_NC_010468.1	all	0	Not_App	Not_App	59	0.0	11.0	11.0	0.5067629584519497	347835.0	686386.0
7760	snippy_NC_010468.1	all	0	Not_App	Not_App	60	0.0	11.0	11.0	0.506688656237161	347784.0	686386.0
7761	snippy_NC_010468.1	all	0	Not_App	Not_App	61	0.0	8.0	8.0	0.5066026987729936	347725.0	686386.0
7762	snippy_NC_010468.1	all	0	Not_App	Not_App	62	0.0	8.0	8.0	0.5065677330248577	347701.0	686386.0
7763	snippy_NC_010468.1	all	0	Not_App	Not_App	63	0.0	8.0	8.0	0.5065036291532753	347657.0	686386.0
7764	snippy_NC_010468.1	all	0	Not_App	Not_App	64	0.0	8.0	8.0	0.5064613788742778	347628.0	686386.0
7765	snippy_NC_010468.1	all	0	Not_App	Not_App	65	0.0	8.0	8.0	0.5064336976570035	347609.0	686386.0
7766	snippy_NC_010468.1	all	0	Not_App	Not_App	66	0.0	7.0	7.0	0.5063972750026953	347584.0	686386.0
7767	snippy_NC_010468.1	all	0	Not_App	Not_App	67	0.0	7.0	7.0	0.5063623092545594	347560.0	686386.0
7768	snippy_NC_010468.1	all	0	Not_App	Not_App	68	0.0	7.0	7.0	0.5063360849434575	347542.0	686386.0
7769	snippy_NC_010468.1	all	0	Not_App	Not_App	69	0.0	7.0	7.0	0.5063113175385279	347525.0	686386.0
7770	snippy_NC_010468.1	all	0	Not_App	Not_App	70	0.0	7.0	7.0	0.5062967484768046	347515.0	686386.0
7771	snippy_NC_010468.1	all	0	Not_App	Not_App	71	0.0	7.0	7.0	0.506280722508909	347504.0	686386.0
7772	snippy_NC_010468.1	all	0	Not_App	Not_App	72	0.0	7.0	7.0	0.5062705241657027	347497.0	686386.0
